SNAPSHOT 1 — BACKEND ROUTE MAP
METHOD | FULL PATH | FILE:LINE | CONTROLLER FUNCTION | FUNCTION EXISTS? (Y/N)
/frontend/src/features/tenant/pages/tenant/org/software-house/hr/HRTraining.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:37 | ./software-house/hr/HRTraining
/frontend/src/features/admin/pages/SupraAdmin/dashboard/Dashboard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:40 | ../../../components/ClientPortal/ClientDashboard
/frontend/src/features/dashboard/pages/Dashboard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:40 | ../../../components/ClientPortal/ClientDashboard
/frontend/src/features/admin/pages/SupraAdmin/settings/Settings.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:41 | ../../../components/ClientPortal/ClientSettings
/frontend/src/features/employees/pages/EmployeeProfile.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:43 | ./software-house/employee-portal/EmployeeProfileView
/frontend/src/features/tenant/pages/tenant/org/software-house/employee-portal/EmployeeProfileView.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:43 | ./software-house/employee-portal/EmployeeProfileView
/frontend/src/features/employees/pages/Attendance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:44 | ./software-house/employee-portal/EmployeeAttendanceView
/frontend/src/features/tenant/pages/tenant/org/software-house/employee-portal/EmployeeAttendanceView.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:44 | ./software-house/employee-portal/EmployeeAttendanceView
/frontend/src/features/tenant/pages/tenant/org/software-house/employee-portal/EmployeeLeaveRequests.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:45 | ./software-house/employee-portal/EmployeeLeaveRequests
/frontend/src/features/tenant/pages/tenant/org/software-house/employee-portal/EmployeePerformanceView.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:46 | ./software-house/employee-portal/EmployeePerformanceView
/frontend/src/features/tenant/pages/tenant/org/software-house/employee-portal/EmployeePayrollView.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:47 | ./software-house/employee-portal/EmployeePayrollView
/frontend/src/features/admin/pages/SupraAdmin/dashboard/Dashboard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:48 | ./software-house/employee-portal/ContractorDashboard
/frontend/src/features/dashboard/pages/Dashboard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:48 | ./software-house/employee-portal/ContractorDashboard
/frontend/src/features/tenant/pages/tenant/org/software-house/employee-portal/ContractorDashboard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:48 | ./software-house/employee-portal/ContractorDashboard
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:51 | ./finance/FinanceOverview
/frontend/src/features/tenant/pages/tenant/org/finance/FinanceOverview.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:51 | ./finance/FinanceOverview
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:52 | ./finance/AccountsPayable
/frontend/src/features/tenant/pages/tenant/org/finance/AccountsPayable.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:52 | ./finance/AccountsPayable
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:53 | ./finance/AccountsReceivable
/frontend/src/features/tenant/pages/tenant/org/finance/AccountsReceivable.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:53 | ./finance/AccountsReceivable
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:54 | ./finance/ChartOfAccounts
/frontend/src/features/tenant/pages/tenant/org/finance/ChartOfAccounts.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:54 | ./finance/ChartOfAccounts
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:55 | ./finance/BillingEngine
/frontend/src/features/tenant/pages/tenant/org/finance/BillingEngine.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:55 | ./finance/BillingEngine
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:56 | ./finance/ProjectCosting
/frontend/src/features/tenant/pages/tenant/org/finance/ProjectCosting.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:56 | ./finance/ProjectCosting
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:57 | ./finance/CashFlow
/frontend/src/features/tenant/pages/tenant/org/finance/CashFlow.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:57 | ./finance/CashFlow
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:58 | ./finance/TimeExpenses
/frontend/src/features/tenant/pages/tenant/org/finance/TimeExpenses.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:58 | ./finance/TimeExpenses
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:59 | ./finance/Reporting
/frontend/src/features/tenant/pages/tenant/org/finance/Reporting.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:59 | ./finance/Reporting
/backend/src/modules/business/routes/finance.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:61 | ./finance/FinanceBudgeting
/frontend/src/features/tenant/pages/tenant/org/finance/FinanceBudgeting.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:61 | ./finance/FinanceBudgeting
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:64 | ./projects/ProjectsOverview
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:64 | ./projects/ProjectsOverview
/frontend/src/features/projects/pages/Projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:64 | ./projects/ProjectsOverview
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectsOverview.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:64 | ./projects/ProjectsOverview
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:65 | ./projects/ProjectsList
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:65 | ./projects/ProjectsList
/frontend/src/features/projects/pages/Projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:65 | ./projects/ProjectsList
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectsList.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:65 | ./projects/ProjectsList
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:66 | ./projects/ProjectTasks
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:66 | ./projects/ProjectTasks
/frontend/src/features/projects/pages/projects/ProjectTasks.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:66 | ./projects/ProjectTasks
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectTasks.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:66 | ./projects/ProjectTasks
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:67 | ./projects/ProjectMilestones
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:67 | ./projects/ProjectMilestones
/frontend/src/features/admin/pages/admin/projects/Milestones.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:67 | ./projects/ProjectMilestones
/frontend/src/features/projects/pages/projects/ProjectMilestones.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:67 | ./projects/ProjectMilestones
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectMilestones.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:67 | ./projects/ProjectMilestones
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:68 | ./projects/ProjectResources
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:68 | ./projects/ProjectResources
/frontend/src/features/admin/pages/admin/projects/Resources.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:68 | ./projects/ProjectResources
/frontend/src/features/projects/pages/projects/ProjectResources.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:68 | ./projects/ProjectResources
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectResources.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:68 | ./projects/ProjectResources
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:69 | ./projects/ProjectTimesheets
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:69 | ./projects/ProjectTimesheets
/frontend/src/components/ui/sheet.jsx | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:69 | ./projects/ProjectTimesheets
/frontend/src/features/admin/pages/admin/projects/Timesheets.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:69 | ./projects/ProjectTimesheets
/frontend/src/features/projects/pages/projects/ProjectTimesheets.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:69 | ./projects/ProjectTimesheets
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectTimesheets.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:69 | ./projects/ProjectTimesheets
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:70 | ./projects/SprintManagement
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:70 | ./projects/SprintManagement
/frontend/src/features/projects/pages/projects/SprintManagement.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:70 | ./projects/SprintManagement
/frontend/src/features/tenant/pages/tenant/org/projects/SprintManagement.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:70 | ./projects/SprintManagement
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:71 | ./projects/ProjectGantt
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:71 | ./projects/ProjectGantt
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectGantt.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:71 | ./projects/ProjectGantt
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:72 | ./projects/ProjectGanttStandalone
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:72 | ./projects/ProjectGanttStandalone
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectGantt.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:72 | ./projects/ProjectGanttStandalone
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectGanttStandalone.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:72 | ./projects/ProjectGanttStandalone
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:73 | ./projects/ProjectDashboard
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:73 | ./projects/ProjectDashboard
/frontend/src/features/admin/pages/SupraAdmin/dashboard/Dashboard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:73 | ./projects/ProjectDashboard
/frontend/src/features/dashboard/pages/Dashboard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:73 | ./projects/ProjectDashboard
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectDashboard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:73 | ./projects/ProjectDashboard
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:74 | ./projects/ProjectBoardView
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:74 | ./projects/ProjectBoardView
/frontend/src/features/projects/pages/ProjectBoard.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:74 | ./projects/ProjectBoardView
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectBoardView.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:74 | ./projects/ProjectBoardView
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:75 | ./projects/ProjectListView
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:75 | ./projects/ProjectListView
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectListView.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:75 | ./projects/ProjectListView
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:76 | ./projects/ProjectCalendarView
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:76 | ./projects/ProjectCalendarView
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectCalendarView.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:76 | ./projects/ProjectCalendarView
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:77 | ./projects/ProjectTimelineView
/backend/src/modules/tenant/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:77 | ./projects/ProjectTimelineView
/frontend/src/features/tenant/pages/tenant/org/projects/ProjectTimelineView.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:77 | ./projects/ProjectTimelineView
/backend/src/modules/business/routes/projects.js | /frontend/src/features/tenant/pages/tenant/org/TenantOrg.js:78 | ./projects/ProjectActivityView
